timestamp,row_index,col_index,row_cap,col_cap,avg
15.008586039267664,5,4,400.19601419099064,339.0065524895543,369.60128334027246
15.159419533937138,5,5,408.42674414686513,320.3519421213357,364.3893431341004
15.308792931508412,5,6,498.16443115480905,353.65738943186085,425.91091029333495
15.458862505463847,5,7,439.6278765905531,436.465615551553,438.04674607105306
15.609437674347435,5,8,402.89228989239973,430.5751639695473,416.7337269309735
15.75987755659376,6,1,307.891543653739,357.087018529478,332.4892810916085
15.910115769540225,6,2,355.07824748051934,457.00896438560267,406.04360593306103
16.06033192095524,6,3,333.1904987032486,404.19101052428044,368.6907546137645
16.210476294837928,6,4,379.82075521130577,340.85712079229836,360.33893800180203
16.35981914532287,6,5,447.6984327467625,338.3461934266912,393.02231308672685
16.51064337533396,6,6,429.5970545403113,471.80241268746124,450.6997336138863
16.66064504804631,6,7,327.48802794797587,474.777497578711,401.1327627633434
16.809703583854084,6,8,423.1999633995538,377.1775207323907,400.18874206597224
16.960361765231717,7,1,335.3948030569995,487.20023488885624,411.29751897292783
17.11021416116804,7,2,309.81520651446806,476.4674142714409,393.14131039295444
17.26037971008273,7,3,304.59585751615487,385.5087397819388,345.05229864904686
17.410752792922548,7,4,316.0123460418911,377.2018683600702,346.60710720098064
17.561409220763835,7,5,451.65394994817177,381.0458032421682,416.34987659517
17.711321617096655,7,6,366.4712095763165,307.34368653036364,336.9074480533401
17.861407208390492,7,7,480.43433729539146,480.68066089110175,480.55749909324663
18.011770797031094,7,8,325.20965532086086,392.18375494697233,358.69670513391657
18.161610265128576,8,1,355.5641545198204,309.7384327420582,332.65129363093934
18.31064147754911,8,2,419.100118283403,436.2753391892253,427.68772873631417
18.4609265949455,8,3,410.5823182171714,355.3057663626429,382.94404228990715
18.611464876570995,8,4,396.0859405598293,468.77474339864693,432.4303419792381
18.76049744780627,8,5,417.54600829620324,484.3682444269631,450.95712636158316
18.910343647674207,8,6,363.61792218249246,374.65106850174686,369.13449534211964
19.0610558672185,8,7,469.30769132206643,343.341693678979,406.3246925005227
19.211594555478833,8,8,349.9859079159277,409.62405605509355,379.8049819855106
19.361247678478353,1,1,402.81899545805345,405.2347956478874,404.0268955529704
19.512027246546527,1,2,426.1900367966406,309.72399504644284,367.9570159215417
19.662132811690086,1,3,489.7178923459534,405.1313135117749,447.42460292886415
19.812038114488193,1,4,462.1476512471892,406.0098295482966,434.0787403977429
19.961273403078724,1,5,357.2549886815663,391.94504942529727,374.60001905343177
20.110955890004487,1,6,373.7205178721033,354.85933258804675,364.289925230075
20.261899975317593,1,7,376.2823117923564,351.46957524069717,363.8759435165268
20.41119202322393,1,8,487.28449199084446,451.72927459639163,469.50688329361805
20.561869380649703,2,1,345.06751677919715,312.5898578108671,328.8286872950321
20.711560169517952,2,2,480.6021539705944,455.45584086169174,468.02899741614306
20.860596856321806,2,3,340.71009842236356,435.17108483482485,387.94059162859423
21.01016099236672,2,4,350.5426771228682,410.04771541884406,380.29519627085614
21.15918791685601,2,5,413.0097742518049,425.9981778424139,419.5039760471094
21.30976987675132,2,6,353.37679404183564,437.6838621058655,395.53032807385057
21.45976554405746,2,7,366.9252322181648,482.0466212549954,424.4859267365801
21.610020838930375,2,8,392.1953952593976,428.63039482828685,410.41289504384224
21.76032778020833,3,1,450.41975009793225,436.0700530188176,443.2449015583749
21.909998026960682,3,2,319.48982087065906,305.16744011790155,312.32863049428033
22.0600311165993,3,3,383.9435843277797,412.4460589587098,398.1948216432447
22.210957607819296,3,4,389.1925781346019,409.5415912501889,399.3670846923954
22.361030660180205,3,5,448.43162345776955,450.0425741218189,449.23709878979423
22.511201714325388,3,6,335.38543252768784,402.8583618966476,369.1218972121677
22.661913044262807,3,7,362.66887143957365,473.81946717869505,418.24416930913435
22.811369430693453,3,8,363.97542952560207,469.3713532028501,416.67339136422606
22.961879193339566,4,1,412.3780988163385,309.8611486349277,361.1196237256331
23.11260810742492,4,2,431.1611500729385,403.45778151095567,417.3094657919471
23.263604937053106,4,3,359.24784681940326,377.62599122606304,368.43691902273315
23.413335089739046,4,4,360.9702964201973,422.68629369746344,391.82829505883035
23.564158463327697,4,5,489.9727103535713,385.6726300914125,437.82267022249187
23.714881128927853,4,6,449.8207668908001,320.0609904238184,384.9408786573092
23.865423781123102,4,7,482.81534894535474,443.9149224269708,463.3651356861628
24.015984937432865,4,8,490.1524856294634,441.7904593627378,465.9714724961006
24.165525440513672,5,1,332.27336858775374,362.7488555457861,347.5111120667699
24.31606922748695,5,2,497.8651811869537,492.8571964348134,495.3611888108835
24.466958565593444,5,3,477.0600963768245,383.2269337574313,430.1435150671279
24.61649441145983,5,4,370.53535528611013,340.7299947727114,355.63267502941073
24.76673774048842,5,5,439.6370973866867,472.2951629228454,455.96613015476606
24.916376102401152,5,6,434.4603609683126,493.5043771525153,463.98236906041393
25.06607255318963,5,7,311.57418497017204,493.0474470275999,402.31081599888597
25.21537757537302,5,8,441.0179730133418,441.8385303919458,441.4282517026438
25.365077740586305,6,1,305.61066000158814,393.8846041783377,349.74763208996296
25.514254393903293,6,2,492.5631520009731,421.6903532949078,457.12675264794046
25.663979175921508,6,3,461.522195901834,340.1331132339551,400.82765456789457
25.81471686936645,6,4,330.1651533051991,364.20275135891586,347.1839523320575
25.965052335624964,6,5,407.2424645358872,357.39061447157076,382.316539503729
26.11413807258545,6,6,455.57699457641104,300.38398597107056,377.98049027374077
26.264930984863707,6,7,365.21297421743213,323.7650916605915,344.48903293901185
26.414511198629675,6,8,346.7457438785738,440.19080604737246,393.46827496297317
26.565473868452916,7,1,338.7665542909036,439.5380269531859,389.1522906220448
26.715665963506876,7,2,319.7948819944692,395.6329643066937,357.7139231505814
26.86474661528903,7,3,416.3715894798154,366.11358987310115,391.24258967645824
27.015068423764987,7,4,425.08638135359627,473.12828981367636,449.1073355836363
27.16548932373209,7,5,369.91278194295967,355.90136682446035,362.90707438371
27.315497201033292,7,6,452.08733797044044,334.3882635552659,393.23780076285317
27.465353917098337,7,7,360.4450228182239,429.39718300829713,394.9211029132605
27.61486908255398,7,8,443.50737863862554,394.7023585495821,419.1048685941038
27.764217759948632,8,1,466.9182378915026,483.9769829552011,475.4476104233519
27.913251451450883,8,2,300.2895945311194,366.88283920216367,333.5862168666415
28.063898951305617,8,3,332.9429937187299,349.2269073777416,341.0849505482357
28.21400565167088,8,4,344.2723441780062,463.53066350422705,403.90150384111666
28.36481883549997,8,5,445.3658448016597,441.5831767916925,443.4745107966761
28.51396227074053,8,6,478.5632603822967,456.8196430124702,467.6914516973834
28.66365249273743,8,7,373.5800236784791,344.7808784219302,359.1804510502046
28.814013044228734,8,8,410.9695409768185,396.5448007276812,403.7571708522498
28.96347782876834,1,1,310.88042290329656,473.69195866701443,392.2861907851555
29.114026629511677,1,2,434.09719971752963,432.24218433275644,433.16969202514304
29.26430982420193,1,3,468.7798603239944,395.0113548082062,431.8956075661003
29.41444381937769,1,4,375.74266243119246,437.2482616523504,406.4954620417714
29.564016714661868,1,5,323.84899471727226,405.3409090898151,364.5949519035437
29.714947654177198,1,6,382.4717994556868,309.05555115477364,345.7636753052302
29.86576936563812,1,7,485.75553588175654,423.4000188139285,454.5777773478425
30.0161274887585,1,8,306.7699096133287,343.0085990579734,324.88925433565106
30.165765689456094,2,1,381.1201614698263,384.34720060734753,382.73368103858695
30.315419393469373,2,2,334.1228754514796,375.7060368224395,354.91445613695953
30.465046999532895,2,3,455.0369010993934,307.2579999358396,381.1474505176165
30.61596929737726,2,4,472.4865099474607,329.1651713603097,400.8258406538852
30.765673292653293,2,5,314.03495725375495,490.3674979224105,402.2012275880827
30.91611885468841,2,6,476.87799531152143,366.6827980516006,421.780396681561
31.066285945408968,2,7,301.70985922869494,446.0596781811049,373.8847687048999
31.21617258669619,2,8,353.3387024254035,491.09478566451867,422.21674404496105
31.366229225245156,3,1,306.2309243500473,422.44304646807205,364.3369854090597
31.516914750211587,3,2,334.42380399079207,382.91268171702853,358.66824285391033
31.66608576202561,3,3,331.84094239995136,441.2421377514052,386.5415400756783
31.81620349802574,3,4,307.3268813555566,487.637738080532,397.48230971804435
31.966025865074315,3,5,465.54360373717486,480.9927882284603,473.2681959828176
32.11585092608403,3,6,463.3457706111065,455.65890607344454,459.5023383422755
32.26629402774291,3,7,387.0993927975512,315.98210120390814,351.54074700072965
32.41637174684644,3,8,481.7464571717287,377.6690955210709,429.7077763463998
32.56635905188583,4,1,394.8893249311857,463.44262095898273,429.1659729450842
32.71719882774121,4,2,406.10870255458025,319.22775052196187,362.668226538271
32.86712538430146,4,3,417.0639720803225,485.7639118283317,451.41394195432713
33.01687220136098,4,4,305.18733022548713,387.97937329629633,346.58335176089173
33.1660201735242,4,5,352.9614262322596,393.29473198917225,373.12807911071593
33.31558267657865,4,6,347.4392557460176,411.4463477229161,379.4428017344668
33.46460896098782,4,7,488.00052789980816,375.2635412166602,431.6320345582342
33.61405271754846,4,8,459.33152620974204,333.17480346864954,396.2531648391958
33.763870130859885,5,1,480.2489685769542,349.5283945882188,414.8886815825865
33.913687388359136,5,2,394.50068416288843,378.5033623808579,386.50202327187316
34.06388951000408,5,3,351.7801857794959,435.91824640071184,393.8492160901039
34.21362798655037,5,4,365.47883473254154,462.48364185624496,413.9812382943933
34.36345817002454,5,5,494.56724604336887,307.0169860305901,400.79211603697945
34.513640951327304,5,6,310.4693220355145,300.07315401688237,305.27123802619843
34.66428212646763,5,7,493.0307466427849,341.09041316585865,417.0605799043218
34.81475534828718,5,8,460.47458929107165,464.57079732666296,462.5226933088673
34.965034066841426,6,1,347.6650735813404,356.1000777088178,351.8825756450791
35.11566869517299,6,2,446.34800137970603,403.29627813556584,424.8221397576359
35.265038949031016,6,3,409.3043299630914,331.99881997294153,370.65157496801646
35.415683798761854,6,4,336.9931082702808,337.4768543130164,337.23498129164864
35.56594634035668,6,5,457.49179950582874,406.50975102023017,432.0007752630295
35.71626790474251,6,6,308.2882747401908,445.61477663141625,376.9515256858035
35.865533673388576,6,7,385.965209387538,435.05318425830694,410.5091968229225
36.01477985511586,6,8,455.55447888907156,401.4458987330869,428.5001888110792
36.16431380330953,7,1,328.41404661413884,458.40120722917277,393.40762692165583
36.31450896444315,7,2,391.1063475412727,316.08344252910285,353.5948950351878
36.46547102763132,7,3,431.4129074822979,481.0431854634984,456.22804647289814
36.61539745942561,7,4,455.4783524737952,357.0462891196761,406.26232079673565
36.76482810418593,7,5,491.92066586883533,349.93457458353566,420.92762022618547
36.91486887418151,7,6,467.5542202066862,327.3363556451444,397.4452879259153
37.06573248832617,7,7,393.65271886768005,443.32841766429937,418.49056826598974
37.21482663867678,7,8,318.8602307387967,369.0321643808795,343.9461975598381
37.3644425820698,8,1,478.42011439739963,434.13432317191746,456.27721878465854
37.514325207591526,8,2,452.8812238618175,497.2405550205208,475.06088944116914
37.66488295842583,8,3,320.7225040488876,365.4381028644352,343.0803034566614
37.81432295416452,8,4,461.7163259907677,372.55694462426595,417.1366353075168
37.96475861028544,8,5,438.5081264452597,335.650580095824,387.07935327054184
38.115019508020175,8,6,342.4405010758114,484.4282971222434,413.4343990990274
38.264100103938254,8,7,464.8254903515714,384.1022662887198,424.46387832014557
38.41349165300659,8,8,449.3081685662342,470.17607229054175,459.742120428388
38.56391781782428,1,1,477.6879764803132,358.17965315862887,417.933814819471
38.71371659481258,1,2,300.3211073389492,401.0918829661364,350.7064951525428
38.86394373082154,1,3,384.17587978408534,367.3889872089513,375.7824334965183
39.01357892947092,1,4,485.7921235891761,441.63927700814355,463.71570029865984
39.16290504167512,1,5,431.41281095351593,430.6952691027469,431.05404002813145
39.31257120692601,1,6,311.28236490994766,485.9759585671028,398.6291617385252
39.46234828314372,1,7,312.42189932012707,349.83004372440325,331.12597152226516
39.61148712648868,1,8,304.103290016562,455.3847151752757,379.74400259591886
39.761394084071675,2,1,316.1441771202776,301.41747230234057,308.7808247113091
39.912304321187335,2,2,401.768500710993,437.5685744916768,419.66853760133495
40.06243178315311,2,3,373.6582184117848,378.74223246180173,376.2002254367933
40.211518951650476,2,4,304.8751731456374,465.86255050548243,385.3688618255599
40.361449241143276,2,5,441.86395480648054,420.55248016441055,431.2082174854455
40.51111959120656,2,6,459.3633147757685,357.88078496181305,408.6220498687908
40.6606286221305,2,7,346.1284867282813,379.4002142753423,362.7643505018118
40.811003454935886,2,8,398.7211082131458,376.8357832437067,387.7784457284263
40.9608677168498,3,1,309.6827734619391,474.42848161890936,392.0556275404242
41.1099112069285,3,2,391.68113160855916,427.6732721079858,409.6772018582725
41.25968670573324,3,3,473.82603700124844,445.67275345383223,459.74939522754033
41.409636318304,3,4,483.0366264570487,373.9927796621281,428.51470305958844
41.56052047951991,3,5,465.0660607057388,449.66079559198516,457.363428148862
41.71147366892568,3,6,439.7306626329851,466.35132987664565,453.04099625481535
41.86216551067314,3,7,427.66503136676414,396.25191702856273,411.95847419766346
42.012106907606736,3,8,475.8995695112324,467.24976039594816,471.5746649535903
42.16186005915465,4,1,322.7569770925601,379.23688932180505,350.99693320718256
42.312061764970466,4,2,334.21129995753427,365.7138192743089,349.9625596159216
42.46281202399372,4,3,387.52721764065825,432.56996841662385,410.04859302864105
42.612747406030365,4,4,418.4055091227477,451.37689953427184,434.89120432850973
42.762871958945546,4,5,316.5350229887212,457.53908194143355,387.0370524650774
42.91227741636514,4,6,312.49352741662955,331.44310132321783,321.9683143699237
43.06281686191148,4,7,398.2950318231766,338.24476235254485,368.2698970878607
43.21327264983263,4,8,430.22148532822007,403.02953967368467,416.62551250095237
43.363373862797054,5,1,380.44190279801364,418.63902895276203,399.54046587538784
43.51330016026199,5,2,380.7506169309677,450.98903469108734,415.8698258110275
43.663428313130815,5,3,409.2316192394228,414.40211479118966,411.81686701530623
43.81390614528746,5,4,388.47357010151296,311.6538742587157,350.0637221801143
43.96470220530833,5,5,357.7612734932546,336.73450462102437,347.24788905713945
44.114567272446145,5,6,309.1157386193009,459.52203165722335,384.3188851382621
44.264545358969215,5,7,320.6208898655708,493.28611614291424,406.9535030042425
44.413914432269216,5,8,457.7456296529804,338.2639171181493,398.0047733855649
44.563313641217036,6,1,491.58560525485154,487.58820628957534,489.5869057722134
44.71247473002986,6,2,419.67896115511695,377.31231454850354,398.4956378518102
44.86243041788802,6,3,304.71768940078044,307.74609175377634,306.23189057727836
45.01175978755749,6,4,317.0083807660381,360.5041177087488,338.7562492373935
45.16171744266397,6,5,409.4659234304437,371.5317472032829,390.4988353168633
45.31262294909465,6,6,350.9677866615934,495.06197418631064,423.01488042395204
45.46345911942209,6,7,338.2256851123342,427.6739041919036,382.9497946521189
45.612778669660166,6,8,350.5975444617553,351.4579372666358,351.02774086419555
45.76325453565277,7,1,407.4169505220369,307.06579285945065,357.2413716907438
45.91356449518543,7,2,314.218071174868,366.57518252723884,340.3966268510534
46.06395032273607,7,3,352.0331696432107,442.03274794176195,397.03295879248634
46.214105490981126,7,4,351.52383079781015,312.66882352609804,332.0963271619541
46.36390813192555,7,5,361.5949654151238,427.1655177200046,394.3802415675642
46.513950664256626,7,6,412.5704800532137,343.5396493164238,378.0550646848187
46.66435520807224,7,7,443.6314711580401,360.3393905038143,401.98543083092716
46.813931158822214,7,8,322.5680337843121,349.0753518809921,335.8216928326521
46.96437741228568,8,1,344.978034785303,427.4403746355602,386.2092047104316
47.11497983758112,8,2,388.837630947938,472.1213056480524,430.4794682979952
47.263984954779154,8,3,327.3783982014313,461.2456890843756,394.31204364290346
47.41440808853477,8,4,385.24000995922523,311.3002124857727,348.27011122249894
47.56485230167773,8,5,395.2089845761061,367.5742181679003,381.3916013720032
47.714302228587655,8,6,325.74425410215025,388.9258704533313,357.3350622777408
47.86359580238256,8,7,462.0337845899481,446.91743387850954,454.47560923422884
48.01283268861343,8,8,459.6632215114107,443.5507567787478,451.6069891450793
48.1636482416072,1,1,473.14155143364684,494.5270685018675,483.8343099677572
48.31444578555545,1,2,387.3607741731699,496.3173525087094,441.8390633409397
48.465320803382426,1,3,308.1552817957215,329.20714705546493,318.6812144255932
48.616030263543315,1,4,480.62408190910503,419.01770930849597,449.82089560880047
48.766539071217515,1,5,466.3769537995389,491.81053165757027,479.0937427285546
48.9171777076856,1,6,319.79674239369666,375.0431912093589,347.4199668015278
49.06646502839632,1,7,421.78110413501577,465.23413287131996,443.50761850316786
49.216375959118686,1,8,405.2710434301447,389.82253933460095,397.5467913823728
49.36671669910958,2,1,345.1366526775091,433.0053559631238,389.07100432031643
49.516827087813674,2,2,402.0235218063676,468.64748611407595,435.3355039602218
49.66645945893566,2,3,359.6886234224179,315.00885432644344,337.34873887443064
49.81566480375121,2,4,442.7978634453496,382.08151182948586,412.4396876374177
49.96609508999124,2,5,373.19328204962665,458.94764507567834,416.0704635626525
50.11665598288646,2,6,314.5622551890584,365.63609823541606,340.09917671223724
50.2660596977187,2,7,398.555266145591,342.81714086365054,370.6862035046208
50.417040593769,2,8,377.0509365318637,404.2223350146644,390.63663577326406
50.56773377663471,3,1,315.0811138082255,423.6722704725295,369.3766921403775
50.71776696744563,3,2,483.83499889514906,307.33328360536643,395.58414125025774
50.86809674623773,3,3,340.0369711226522,434.68029005100453,387.3586305868283
51.01854688909808,3,4,455.69267804641277,499.75475339329154,477.7237157198522
51.1688174192435,3,5,464.4659419791609,485.43479635411546,474.9503691666382
51.318542548837904,3,6,474.23835465303625,405.09825584639873,439.6683052497175
51.46914280494945,3,7,483.5671442327382,375.4346777334337,429.500910983086
51.62005431201105,3,8,323.59420029980623,346.6967645702782,335.14548243504225
51.77018451643096,4,1,474.84809861318365,316.994372374865,395.92123549402436
51.92054001178882,4,2,494.79275743222115,307.501602622704,401.1471800274626
52.07009496862383,4,3,358.4126789661176,387.69920394187807,373.05594145399783
52.219146041295886,4,4,346.6134175105063,304.48583366639417,325.5496255884502
52.36898048431969,4,5,361.3099251435745,416.88870155901714,389.0993133512958
52.51990192458609,4,6,469.75288450499664,377.5919903149823,423.67243740998947
52.669137166051215,4,7,315.68435217576774,445.09549647947586,380.38992432762177
52.818852525535604,4,8,454.1860912699073,369.1551037090482,411.67059748947776
52.96917672103016,5,1,494.6315259783311,306.143472760399,400.38749936936506
53.11990234186674,5,2,354.5063096800651,316.38329069250784,335.44480018628644
53.270042545573475,5,3,414.77737145757214,343.22706928604583,379.002220371809
53.42085273883739,5,4,450.0534240336864,400.12517521680815,425.08929962524724
53.57024861404816,5,5,413.4797587111518,334.0448834167052,373.76232106392854
53.72117096642516,5,6,384.0977086444921,409.0602703591694,396.57898950183073
53.87146730743012,5,7,433.4887140093415,445.9947689676105,439.741741488476
54.02219079095966,5,8,434.7215687731818,476.70250439539893,455.71203658429033
54.172110941114376,6,1,422.3943583049934,308.38798309240894,365.39117069870116
54.321328082756615,6,2,309.4399338819633,448.0715972933798,378.7557655876716
54.472092110240304,6,3,366.6481610268348,384.2761485358527,375.46215478134377
54.622997401181784,6,4,348.69656776730005,300.83688770295294,324.7667277351265
54.77212777197914,6,5,327.76589328593275,499.2432004122251,413.5045468490789
54.92191821611041,6,6,449.4986139555715,318.8006622876569,384.1496381216142
55.07195903851623,6,7,439.3198036834483,401.3516458635002,420.3357247734742
55.22217350739629,6,8,466.9330694764591,450.4152619082756,458.67416569236735
55.37130440131859,7,1,323.3874579283144,416.7140554066769,370.05075666749565
55.52216072101899,7,2,356.39288064149935,368.8585935138502,362.6257370776748
55.673049878845404,7,3,463.7581214716673,450.3930378846772,457.0755796781723
55.82303749306901,7,4,433.58068944074614,312.3431194414196,372.9619044410829
55.973677251272065,7,5,465.7814918278999,378.88019596184654,422.3308438948732
56.12344660617358,7,6,346.4753492493569,450.3143657896588,398.3948575195078
56.27438663887116,7,7,344.2065399285935,389.3764930242031,366.79151647639833
56.42409970317967,7,8,362.02870211393446,305.86529436014706,333.94699823704076
56.57385680069478,8,1,416.2114682107029,397.5216533236529,406.86656076717793
56.723962778728094,8,2,319.8610562692778,321.3317543854545,320.59640532736614
56.8740001193969,8,3,376.3189487863783,488.2767483947896,432.29784859058395
57.02484489298565,8,4,302.04395648497126,451.69475411966283,376.86935530231705
57.17584264942537,8,5,430.51865741629024,412.1010923366464,421.3098748764683
57.32663459124464,8,6,450.2747204957187,314.6476265056867,382.46117350070267
57.476540612657004,8,7,493.93390737139794,347.9919296280902,420.9629184997441
57.62748651462378,8,8,425.1222351319592,448.8898315561536,437.0060333440564
57.77806993800162,1,1,421.8243567852868,354.0663694845899,387.94536313493836
57.928147247167516,1,2,410.5251664283318,405.17792058812887,407.8515435082303
58.07830242407238,1,3,454.24718950434027,311.7571813222099,383.0021854132751
58.22811581286916,1,4,380.21297822024786,313.23756705230517,346.7252726362765
